gene_id,gene_name
ensg00000226252,al135960.1
ensg00000123473,stil
ensg00000162368,cmpk1
ensg00000225762,linc01389
ensg00000186790,foxe3
ensg00000237424,foxd2-as1
ensg00000186564,foxd2
ensg00000227947,linc01738
ensg00000269113,trabd2b
ensg00000223814,al691459.1
ensg00000225028,ac096541.1
ensg00000226133,linc02794
ensg00000231413,al356289.1
ensg00000223720,al109659.1
ensg00000117834,slc5a9
ensg00000272491,al109659.2
ensg00000132122,spata6
ensg00000186094,agbl4
ensg00000287661,al391844.1
ensg00000162373,bend5
ensg00000286597,al645507.1
ensg00000229846,ac099788.1
ensg00000230114,al590432.1
ensg00000225623,agbl4-it1
ensg00000162374,elavl4
ensg00000237337,al592182.2
ensg00000233407,al592182.1
ensg00000284696,linc02808
ensg00000284645,al592182.3
ensg00000142700,dmrta2
ensg00000284700,al049637.2
ensg00000185104,faf1
ensg00000225767,al049637.1
ensg00000123080,cdkn2c
ensg00000204006,c1orf185
ensg00000203356,linc01562
ensg00000123091,rnf11
ensg00000236434,al162430.2
ensg00000085831,ttc39a
ensg00000261664,ttc39a-as1
ensg00000085832,eps15
ensg00000238140,ac104170.2
ensg00000227070,ac104170.1
ensg00000117859,osbpl9
ensg00000078618,nrdc
ensg00000266993,al050343.2
ensg00000272175,al050343.3
ensg00000169213,rab3b
ensg00000117862,txndc12
ensg00000198841,kti12
ensg00000223390,al445685.1
ensg00000228369,txndc12-as1
ensg00000134717,btf3l4
ensg00000157077,zfyve9
ensg00000154222,cc2d1b
ensg00000272100,al513218.1
ensg00000287078,al513218.2
ensg00000085840,orc1
ensg00000134748,prpf38a
ensg00000134744,tut4
ensg00000272371,al591167.1
ensg00000116157,gpx7
ensg00000182183,shisal2a
ensg00000162377,coa7
ensg00000162378,zyg11b
ensg00000203995,zyg11a
ensg00000242391,ac099677.4
ensg00000121310,echdc2
ensg00000116171,scp2
ensg00000174348,podn
ensg00000232993,al445183.1
ensg00000162383,slc1a7
ensg00000235563,al445183.2
ensg00000157184,cpt2
ensg00000236723,al606760.2
ensg00000162384,czib
ensg00000259818,al606760.3
ensg00000162385,magoh
ensg00000226754,al606760.1
ensg00000157193,lrp8
ensg00000234578,al355483.3
ensg00000228838,al355483.1
ensg00000232762,al355483.2
ensg00000225675,linc01771
ensg00000285954,ac119428.2
ensg00000226938,ac119428.1
ensg00000230138,linc02812
ensg00000143006,dmrtb1
ensg00000174332,glis1
ensg00000058804,ndc1
ensg00000058799,yipf1
ensg00000211452,dio1
ensg00000081870,hspb11
ensg00000116212,lrrc42
ensg00000203985,ldlrad1
ensg00000116209,tmem59
ensg00000116205,tceanc2
ensg00000157211,cdcp2
ensg00000280425,al357673.2
ensg00000215883,cyb5rl
ensg00000116221,mrpl37
ensg00000157216,ssbp3
ensg00000198711,ssbp3-as1
ensg00000225632,al161644.1
ensg00000232245,al035415.1
ensg00000287582,ac099796.2
ensg00000235741,linc02784
ensg00000162390,acot11
ensg00000162391,fam151a
ensg00000230728,al590093.1
ensg00000184313,mroh7
ensg00000243725,ttc4
ensg00000162396,pars2
ensg00000006555,ttc22
ensg00000237453,ac096536.1
ensg00000162398,lexm
ensg00000116133,dhcr24
ensg00000287724,ac096536.3
ensg00000242396,ac096536.2
ensg00000233203,dhcr24-dt
ensg00000284601,al590440.2
ensg00000143001,tmem61
ensg00000233271,al590440.1
ensg00000162399,bsnd
ensg00000169174,pcsk9
ensg00000162402,usp24
ensg00000231090,mir4422hg
ensg00000234810,al603840.1
ensg00000233079,linc01755
ensg00000230250,linc01753
ensg00000235612,al353681.1
ensg00000260971,ac119674.1
ensg00000223956,linc01767
ensg00000162407,plpp3
ensg00000162409,prkaa2
ensg00000187889,fyb2
ensg00000229913,al360295.1
ensg00000157131,c8a
ensg00000021852,c8b
ensg00000236341,al161740.1
ensg00000173406,dab1
ensg00000227935,al390243.1
ensg00000226759,dab1-as1
ensg00000235038,al445193.2
ensg00000162600,oma1
ensg00000286918,al035411.3
ensg00000184292,tacstd2
ensg00000162601,mysm1
ensg00000283445,al136985.3
ensg00000177606,jun
ensg00000234807,linc01135
ensg00000272226,al136985.2
ensg00000231740,al136985.1
ensg00000232453,linc02777
ensg00000237352,linc01358
ensg00000241042,al592431.2
ensg00000235215,al592431.1
ensg00000224609,ac093425.1
ensg00000270457,ac093424.1
ensg00000172456,fggy
ensg00000226883,al035416.1
ensg00000134709,hook1
ensg00000134716,cyp2j2
ensg00000162598,c1orf87
ensg00000238242,linc02778
ensg00000226476,linc01748
ensg00000231252,ac099792.1
ensg00000162599,nfia
ensg00000237928,nfia-as2
ensg00000237853,nfia-as1
ensg00000284808,ac099791.3
ensg00000287224,ac099791.4
ensg00000162604,tm2d1
ensg00000271200,ac099791.2
ensg00000132849,patj
ensg00000240563,l1td1
ensg00000132854,kank4
ensg00000162607,usp1
ensg00000116641,dock7
ensg00000132855,angptl3
ensg00000235545,ac103923.1
ensg00000125703,atg4c
ensg00000234318,ac099794.1
ensg00000229537,linc01739
ensg00000286455,al162400.3
ensg00000227485,al162400.1
ensg00000229225,al162400.2
ensg00000203605,ac096543.1
ensg00000224209,linc00466
ensg00000228734,ac096543.2
ensg00000230798,foxd3-as1
ensg00000187140,foxd3
ensg00000088035,alg6
ensg00000142856,itgb3bp
ensg00000286429,bx004807.1
ensg00000203965,efcab7
ensg00000116652,dleu2l
ensg00000079739,pgm1
ensg00000185483,ror1
ensg00000223949,ror1-as1
ensg00000284928,al445205.1
ensg00000177414,ube2u
ensg00000158966,cachd1
ensg00000162437,raver2
ensg00000162434,jak1
ensg00000226891,linc01359
ensg00000272506,al357078.2
ensg00000162433,ak4
ensg00000116675,dnajc6
ensg00000229294,al139294.1
ensg00000213625,leprot
ensg00000116678,lepr
ensg00000237852,ac119800.1
ensg00000285079,al513493.1
ensg00000184588,pde4b
ensg00000227466,al590783.1
ensg00000118473,sgip1
ensg00000248458,al139147.1
ensg00000152760,tctex1d1
ensg00000172410,insl5
ensg00000152763,wdr78
ensg00000231080,al592161.1
ensg00000198160,mier1
ensg00000116704,slc35d1
ensg00000203963,c1orf141
ensg00000275678,al133320.2
ensg00000162594,il23r
ensg00000081985,il12rb2
ensg00000142864,serbp1
ensg00000235200,linc01702
ensg00000116717,gadd45a
ensg00000172380,gng12
ensg00000232284,gng12-as1
ensg00000162595,diras3
ensg00000116729,wls
ensg00000116745,rpe65
ensg00000024526,depdc1
ensg00000233589,al138789.1
ensg00000234264,depdc1-as1
ensg00000285041,al035412.1
ensg00000285407,al033530.1
ensg00000285473,al691520.1
ensg00000223883,linc01707
ensg00000235446,linc02791
ensg00000229639,linc01758
ensg00000287453,al359894.1
ensg00000033122,lrrc7
ensg00000287283,al117353.1
ensg00000237919,al158840.1
ensg00000066557,lrrc40
ensg00000116754,srsf11
ensg00000228988,al353771.1
ensg00000118454,ankrd13c
ensg00000197568,hhla3
ensg00000226088,al158839.1
ensg00000116761,cth
ensg00000271992,al354872.2
ensg00000229051,linc01788
ensg00000226208,al513285.1
ensg00000050628,ptger3
ensg00000235782,al031429.1
ensg00000269933,al031429.2
ensg00000235079,zranb2-as1
ensg00000132485,zranb2
ensg00000229956,zranb2-as2
ensg00000172260,negr1
ensg00000231985,al354949.1
ensg00000228853,negr1-it1
ensg00000286863,al513166.1
ensg00000225087,al583808.1
ensg00000227016,linc02796
ensg00000285808,linc02797
ensg00000233973,linc01360
ensg00000223479,linc02238
ensg00000285778,al591463.1
ensg00000162620,lrriq3
ensg00000254685,fpgt
ensg00000116783,tnni3k
ensg00000237324,ac093158.1
ensg00000233894,ac105271.1
ensg00000162621,lrrc53
ensg00000178965,erich3
ensg00000234497,erich3-as1
ensg00000272864,ac135803.1
ensg00000116791,cryz
ensg00000162623,tyw3
ensg00000229943,ac133865.1
ensg00000261213,ac099786.3
ensg00000224127,ac099786.1
ensg00000162624,lhx8
ensg00000224149,ac099786.2
ensg00000137968,slc44a5
ensg00000117054,acadm
ensg00000137955,rabggtb
ensg00000057468,msh4
ensg00000154007,asb17
ensg00000225605,ac092813.1
ensg00000230027,ac092813.2
ensg00000184005,st6galnac3
ensg00000272855,ac104458.1
ensg00000237552,linc02567
ensg00000117069,st6galnac5
ensg00000230498,al035409.1
ensg00000142892,pigk
ensg00000287870,ac093433.2
ensg00000154027,ak5
ensg00000233099,ac095030.1
ensg00000287647,ac093575.1
ensg00000036549,ac118549.1
ensg00000077254,usp33
ensg00000180488,miga1
ensg00000235927,nexn-as1
ensg00000162614,nexn
ensg00000162613,fubp1
ensg00000162616,dnajb4
ensg00000137960,gipc2
ensg00000273338,ac103591.3
ensg00000285928,ac103591.4
ensg00000237413,ac096531.2
ensg00000122420,ptgfr
ensg00000137959,ifi44l
ensg00000137965,ifi44
ensg00000162618,adgrl4
ensg00000282898,al353651.2
ensg00000235011,al353651.1
ensg00000285462,linc02792
ensg00000285409,ac099671.1
ensg00000260322,ac098657.2
ensg00000225598,al606519.1
ensg00000224326,al136234.1
ensg00000234184,linc01781
ensg00000285179,ac093154.1
ensg00000117114,adgrl2
ensg00000227960,al138799.2
ensg00000234953,al138799.4
ensg00000236676,ac117944.1
ensg00000233290,al157944.1
ensg00000230817,linc01362
ensg00000236268,linc01361
ensg00000285782,ac116099.1
ensg00000231364,linc01712
ensg00000233008,linc01725
ensg00000237076,al035706.1
ensg00000137941,ttll7
ensg00000233061,ttll7-it1
ensg00000285201,ac104454.2
ensg00000271576,al359504.2
ensg00000142875,prkacb
ensg00000203943,samd13
ensg00000137976,dnase2b
ensg00000285361,al844170.1
ensg00000117133,rpf1
ensg00000174021,gng5
ensg00000122432,spata1
ensg00000117151,ctbs
ensg00000284882,al359762.1
ensg00000285374,al359762.2
ensg00000180869,linc01555
ensg00000117155,ssx2ip
ensg00000285325,ac104169.1
ensg00000171517,lpar3
ensg00000153898,mcoln2
ensg00000162643,wdr63
ensg00000055732,mcoln3
ensg00000097096,syde2
ensg00000162642,c1orf52
ensg00000142867,bcl10
ensg00000223653,al078459.1
ensg00000153904,ddah1
ensg00000273264,al360219.1
ensg00000282057,ac092807.3
ensg00000272691,ac092807.2
ensg00000142871,ccn1
ensg00000230285,ac092807.1
ensg00000117174,znhit6
ensg00000171502,col24a1
ensg00000285210,linc02795
ensg00000122417,odf2l
ensg00000137975,clca2
ensg00000016490,clca1
ensg00000016602,clca4
ensg00000236915,clca4-as1
ensg00000261737,al049597.2
ensg00000097033,sh3glb1
ensg00000284846,al355981.1
ensg00000183291,selenof
ensg00000153936,hs2st1
ensg00000267734,al121989.1
ensg00000267272,linc01140
ensg00000284240,linc02801
ensg00000143013,lmo4
ensg00000227290,linc01364
ensg00000237505,pkn2-as1
ensg00000286758,al445438.1
ensg00000065243,pkn2
ensg00000137947,gtf2b
ensg00000137944,kyat3
ensg00000213516,rbmxl1
ensg00000117226,gbp3
ensg00000117228,gbp1
ensg00000162645,gbp2
ensg00000286802,ac104459.1
ensg00000213512,gbp7
ensg00000162654,gbp4
ensg00000284734,ac099063.4
ensg00000154451,gbp5
ensg00000237568,ac099063.1
ensg00000183347,gbp6
ensg00000286548,al596214.1
ensg00000197147,lrrc8b
ensg00000231999,lrrc8c-dt
ensg00000230735,ac093423.2
ensg00000171488,lrrc8c
ensg00000231613,ac099568.1
ensg00000272931,ac099568.2
ensg00000171492,lrrc8d
ensg00000272672,al391497.1
ensg00000162664,znf326
ensg00000287015,al161797.1
ensg00000287406,ac098656.1
ensg00000287372,al627316.1
ensg00000229201,linc02787
ensg00000143032,barhl2
ensg00000287076,ac092805.1
ensg00000233593,linc02609
ensg00000285532,linc02788
ensg00000225446,linc01763
ensg00000272094,ac091614.1
ensg00000122482,znf644
ensg00000162669,hfm1
ensg00000097046,cdc7
ensg00000069702,tgfbr3
ensg00000137948,brdt
ensg00000172031,ephx4
ensg00000230667,setsip
ensg00000189195,btbd8
ensg00000273487,ac104836.1
ensg00000203910,c1orf146
ensg00000174842,glmn
ensg00000122484,rpap2
ensg00000162676,gfi1
ensg00000067208,evi5
ensg00000122406,rpl5
ensg00000154511,dipk1a
ensg00000287797,ac093577.1
ensg00000143033,mtf2
ensg00000117500,tmed5
ensg00000122483,ccdc18
ensg00000223745,ccdc18-as1
ensg00000117505,dr1
ensg00000137942,fnbp1l
ensg00000137936,bcar3
ensg00000224093,al109613.1
ensg00000260464,al049796.1
ensg00000067334,dnttip2
ensg00000023909,gclm
ensg00000198691,abca4
ensg00000233482,ac093579.1
ensg00000137962,arhgap29
ensg00000226835,arhgap29-as1
ensg00000236098,ac097059.1
ensg00000286692,ac118469.2
ensg00000117528,abcd3
ensg00000117525,f3
ensg00000223675,ac093117.1
ensg00000143036,slc44a3
ensg00000117519,cnn3
ensg00000235501,ac105942.1
ensg00000172339,alg14
ensg00000230427,ac095033.1
ensg00000152078,tlcd4
ensg00000231992,ac092802.3
ensg00000226026,ac092802.1
ensg00000122481,rwdd3
ensg00000228852,ac092802.2
ensg00000287919,ac092802.4
ensg00000228504,linc01760
ensg00000230434,linc01650
ensg00000237954,al445218.1
ensg00000233907,linc01761
ensg00000228971,linc02607
ensg00000271252,al683887.1
ensg00000237435,linc02790
ensg00000231987,linc01787
ensg00000117569,ptbp2
ensg00000188641,dpyd
ensg00000232878,dpyd-as1
ensg00000232542,dpyd-it1
ensg00000235777,dpyd-as2
ensg00000225206,mir137hg
ensg00000259946,bx005019.1
ensg00000285922,ac104453.1
ensg00000226053,linc01776
ensg00000162627,snx7
ensg00000117598,plppr5
ensg00000232825,al445433.2
ensg00000117600,plppr4
ensg00000224445,linc01708
ensg00000099260,palmd
ensg00000156869,frrs1
ensg00000162688,agl
ensg00000228084,ac118553.1
ensg00000117620,slc35a3
ensg00000156875,mfsd14a
ensg00000241073,ac093019.2
ensg00000156876,sass6
ensg00000122435,trmt13
ensg00000122477,lrrc39
ensg00000137992,dbt
ensg00000285530,al445928.2
ensg00000224616,rtca-as1
ensg00000137996,rtca
ensg00000223906,ac104457.2
ensg00000079335,cdc14a
ensg00000228086,al589990.1
ensg00000181656,gpr88
ensg00000230402,linc01349
ensg00000285525,ac099670.3
ensg00000162692,vcam1
ensg00000162694,extl2
ensg00000273204,ac104506.1
ensg00000162695,slc30a7
ensg00000117543,dph5
ensg00000235795,ac093157.2
ensg00000233184,ac093157.1
ensg00000225938,al109741.1
ensg00000170989,s1pr1
ensg00000231671,linc01307
ensg00000226715,linc01709
ensg00000118733,olfm3
ensg00000233359,ac114485.1
ensg00000230864,ac099567.1
ensg00000060718,col11a1
ensg00000230759,ac095032.2
ensg00000224613,ac095032.1
ensg00000185946,rnpc3
ensg00000240038,amy2b
ensg00000243480,amy2a
ensg00000237763,amy1a
ensg00000174876,amy1b
ensg00000187733,amy1c
ensg00000285981,al591888.1
ensg00000230768,linc01676
ensg00000233047,linc01677
ensg00000237480,al355306.2
ensg00000237460,linc01661
ensg00000198890,prmt6
ensg00000162631,ntng1
ensg00000134215,vav3
ensg00000230489,vav3-as1
ensg00000226822,linc02785
ensg00000085491,slc25a24
ensg00000260879,al359258.2
ensg00000196427,nbpf4
ensg00000238122,al359258.1
ensg00000224698,al390038.1
ensg00000186086,nbpf6
ensg00000162636,fam102b
ensg00000162639,henmt1
ensg00000285923,al160171.1
ensg00000134186,prpf38b
ensg00000143107,fndc7
ensg00000232971,al591719.2
ensg00000116266,stxbp3
ensg00000162641,aknad1
ensg00000203897,spata42
ensg00000121957,gpsm2
ensg00000121940,clcc1
ensg00000085433,wdr47
ensg00000197780,taf13
ensg00000273382,al356488.3
ensg00000215717,tmem167b
ensg00000270066,al356488.2
ensg00000179902,c1orf194
ensg00000116299,kiaa1324
ensg00000031698,sars
ensg00000143126,celsr2
ensg00000134222,psrc1
ensg00000221986,mybphl
ensg00000134243,sort1
ensg00000143106,psma5
ensg00000143028,sypl2
ensg00000162650,atxn7l2
ensg00000174151,cyb561d1
ensg00000181754,amigo1
ensg00000156097,gpr61
ensg00000254942,al355310.3
ensg00000065135,gnai3
ensg00000225113,al355310.1
ensg00000134183,gnat2
ensg00000116337,ampd2
ensg00000228703,al355310.2
ensg00000168765,gstm4
ensg00000213366,gstm2
ensg00000134184,gstm1
ensg00000260246,ac000032.1
ensg00000134201,gstm5
ensg00000241720,al158847.1
ensg00000134202,gstm3
ensg00000198758,eps8l3
ensg00000228420,linc01768
ensg00000235005,al450468.1
ensg00000261055,al450468.2
ensg00000184371,csf1
ensg00000168710,ahcyl1
ensg00000143093,strip1
ensg00000258634,al160006.1
ensg00000156150,alx3
ensg00000258673,linc01397
ensg00000186150,ubl4b
ensg00000197106,slc6a17
ensg00000227091,al355990.1
ensg00000235526,al355990.2
ensg00000224965,linc02586
ensg00000116396,kcnc4
ensg00000227963,rbm15-as1
ensg00000162775,rbm15
ensg00000224699,lamtor5-as1
ensg00000168679,slc16a4
ensg00000273373,al355488.1
ensg00000134248,lamtor5
ensg00000143125,prok1
ensg00000270380,al358215.1
ensg00000282887,al358215.2
ensg00000235407,cymp-as1
ensg00000143105,kcna10
ensg00000177301,kcna2
ensg00000259834,al365361.1
ensg00000177272,kcna3
ensg00000143119,cd53
ensg00000261654,al360270.2
ensg00000232811,al360270.1
ensg00000121931,lrif1
ensg00000273010,al360270.3
ensg00000156171,dram2
ensg00000134255,cept1
ensg00000272982,al355816.1
ensg00000273221,al355816.2
ensg00000162777,dennd2d
ensg00000064886,chi3l2
ensg00000134216,chia
ensg00000229283,al356387.1
ensg00000173947,pifo
ensg00000085465,ovgp1
ensg00000260948,al390195.2
ensg00000243960,al390195.1
ensg00000116455,wdr77
ensg00000116459,atp5pb
ensg00000143110,c1orf162
ensg00000121933,tmigd3
ensg00000282608,adora3
ensg00000116473,rap1a
ensg00000231346,linc01160
ensg00000197852,inka2
ensg00000227811,inka2-as1
ensg00000284830,al049557.1
ensg00000064703,ddx20
ensg00000171385,kcnd3
ensg00000232558,kcnd3-it1
ensg00000237556,kcnd3-as1
ensg00000231437,linc01750
ensg00000231246,al445426.1
ensg00000143079,cttnbp2nl
ensg00000134245,wnt2b
ensg00000273483,al354760.1
ensg00000007341,st7l
ensg00000116489,capza1
ensg00000155363,mov10
ensg00000225075,al603832.1
ensg00000155366,rhoc
ensg00000155367,ppm1j
ensg00000261595,al603832.2
ensg00000184599,tafa3
ensg00000215866,linc01356
ensg00000224167,linc01357
ensg00000155380,slc16a1
ensg00000226419,slc16a1-as1
ensg00000287807,al390242.1
ensg00000238198,lrig2-dt
ensg00000198799,lrig2
ensg00000081026,magi3
ensg00000116793,phtf1
ensg00000081019,rsbn1
ensg00000231128,al137856.1
ensg00000134242,ptpn22
ensg00000226167,ap4b1-as1
ensg00000188761,bcl2l15
ensg00000134262,ap4b1
ensg00000118655,dclre1b
ensg00000235527,hipk1-as1
ensg00000163349,hipk1
ensg00000116774,olfml3
ensg00000282048,al591742.2
ensg00000134207,syt6
ensg00000232895,al121999.1
ensg00000197323,trim33
ensg00000116752,bcas2
ensg00000175984,dennd2c
ensg00000116748,ampd1
ensg00000213281,nras
ensg00000009307,csde1
ensg00000052723,sike1
ensg00000198765,sycp1
ensg00000134200,tshb
ensg00000134198,tspan2
ensg00000233730,linc01765
ensg00000285698,al049825.1
ensg00000228035,ngf-as1
ensg00000134259,ngf
ensg00000287103,al512638.3
ensg00000173218,vangl1
ensg00000118729,casq2
ensg00000177551,nhlh2
ensg00000228127,linc01649
ensg00000163393,slc22a15
ensg00000237993,al365318.1
ensg00000173212,mab21l3
ensg00000235933,linc01779
ensg00000287217,al355538.1
ensg00000163399,atp1a1
ensg00000203865,atp1a1-as1
ensg00000233154,linc01762
ensg00000230381,al136376.1
ensg00000224950,al390066.1
ensg00000286276,al390066.2
ensg00000116815,cd58
ensg00000143061,igsf3
ensg00000203864,c1orf137
ensg00000116824,cd2
ensg00000272715,al157904.1
ensg00000134247,ptgfrn
ensg00000134256,cd101
ensg00000236137,al445231.1
ensg00000116830,ttf2
ensg00000134253,trim45
ensg00000134258,vtcn1
ensg00000235202,linc01525
ensg00000271427,al358072.1
ensg00000198162,man1a2
ensg00000236866,al157902.1
ensg00000183508,tent5c
ensg00000196505,gdap2
ensg00000065183,wdr3
ensg00000155761,spag17
ensg00000287980,al391557.1
ensg00000092607,tbx15
ensg00000226172,al139420.1
ensg00000239216,al139420.2
ensg00000116874,wars2
ensg00000224238,wars2-it1
ensg00000231365,wars2-as1
ensg00000227712,al359915.1
ensg00000232650,linc01780
ensg00000116882,hao2
ensg00000230921,hao2-it1
ensg00000203859,hsd3b2
ensg00000203857,hsd3b1
ensg00000260941,linc00622
ensg00000143067,znf697
ensg00000092621,phgdh
ensg00000134240,hmgcs2
ensg00000134193,reg4
ensg00000134249,adam30
ensg00000134250,notch2
ensg00000273406,ac245008.1
ensg00000265808,sec22b
ensg00000286106,ac253572.1
ensg00000273136,nbpf26
ensg00000287979,ac253572.2
ensg00000263353,ppial4a
ensg00000226067,linc00623
ensg00000198019,fcgr1b
ensg00000234998,ac244453.3
ensg00000233029,ac244453.2
ensg00000227193,ac244453.1
ensg00000188610,fam72b
ensg00000171943,srgap2c
ensg00000230806,srgap2-as1
ensg00000227082,linc02798
ensg00000228826,al592494.1
ensg00000272583,al592494.2
ensg00000224857,linc01691
ensg00000235887,linc02799
ensg00000232721,ac239800.2
ensg00000263590,linc02591
ensg00000273213,hist2h3ps2
ensg00000230186,ac246680.1
ensg00000263513,fam72c
ensg00000276674,igkv1or1-1
ensg00000232527,linc02802
ensg00000271567,ppial4e
ensg00000237343,ac246785.3
ensg00000266338,nbpf15
ensg00000279782,ppial4f
ensg00000277199,linc01632
ensg00000224363,fp700111.1
ensg00000196369,srgap2b
ensg00000215784,fam72d
ensg00000256374,ppial4d
ensg00000276216,ac245014.3
ensg00000236140,ac245014.1
ensg00000162825,nbpf20
ensg00000287374,ac239860.4
ensg00000117262,gpr89a
ensg00000174827,pdzk1
ensg00000117281,cd160
ensg00000265491,rnf115
ensg00000186141,polr3c
ensg00000186364,nudt17
ensg00000131788,pias3
ensg00000198483,ankrd35
ensg00000143127,itga10
ensg00000244619,ac243547.1
ensg00000131779,pex11b
ensg00000265241,rbm8a
ensg00000234222,lix1l-as1
ensg00000271601,lix1l
ensg00000272031,ankrd34a
ensg00000278431,ac243547.2
ensg00000121851,polr3gl
ensg00000265972,txnip
ensg00000168509,hjv
